Time,Channel A,Channel B,Channel C
(s),(V),(V),(V)

-2.17840001,0.14175850,3.20062900,0.03814813
-2.17835001,0.14178900,3.18536900,0.04196295
-2.17830001,0.14169740,3.21298900,0.06729332
-2.17825001,0.14169740,3.20734300,0.09063997
-2.17820001,0.14172800,3.21359900,0.04928739
-2.17815001,0.14154480,3.21237800,0.05554369
-2.17810001,0.14133120,0.09994812,0.06912442
-2.17805001,0.14139230,3.19940800,0.06729332
-2.17800001,0.14133120,3.22763800,0.07339702
-2.17795001,0.14114810,3.21726100,0.05798517
-2.17790001,0.14099550,3.19269400,0.05493332
-2.17785001,0.14120910,3.19025200,0.05920591
-2.17780001,0.14117860,3.18842100,0.02517777
-2.17775001,0.14114810,3.20490100,0.05432295
-2.17770001,0.14117860,3.21115800,0.05737480
-2.17765001,0.14114810,3.19330400,0.07278664
-2.17760001,0.14120910,3.21115800,0.08636738
-2.17755001,0.14114810,3.18964200,0.06164739
-2.17750001,0.14099550,3.17850300,0.04440443
-2.17745001,0.14069030,3.19452500,0.06042665
-2.17740001,0.14075140,3.20551200,0.04257332
-2.17735001,0.14056830,3.21726100,0.05615406
-2.17730001,0.14047670,3.21176800,0.06042665
-2.17725001,0.14029360,3.21604100,0.05798517
-2.17720001,0.14029360,3.20123900,0.04074221
-2.17715001,0.14026310,3.22397500,0.05050813
-2.17710001,0.14029360,3.20307000,0.08209479
-2.17705001,0.14020200,3.24121800,0.04745628
-2.17700001,0.14020200,3.18033400,0.06530961
-2.17695001,0.14014100,3.19452500,0.06469924
-2.17690001,0.14026310,0.10116890,0.04745628
-2.17685001,0.14017150,3.20612200,0.04379406
-2.17680001,0.13992740,3.22641700,0.04135258
-2.17675001,0.13983580,3.18598000,0.07339702
-2.17670001,0.13959170,3.20856400,0.06530961
-2.17665001,0.13959170,3.20001800,0.06912442
-2.17660001,0.13953060,3.23130000,0.04379406
-2.17655001,0.13968320,3.19757700,0.05981628
-2.17650001,0.13946960,3.20917400,0.04684591
-2.17645001,0.13959170,3.20795300,0.08270516
-2.17640001,0.13956110,3.19208400,0.05615406
-2.17635001,0.13956110,3.19879700,0.05554369
-2.17630001,0.13953060,3.17728200,0.04623554
-2.17625001,0.13950010,3.18842100,0.02960295
-2.17620001,0.13943910,3.20612200,0.06591998
-2.17615001,0.13928650,3.19635600,0.04074221
-2.17610001,0.13916440,3.22031300,0.06225776
-2.17605001,0.13904230,3.19452500,0.05615406
-2.17600001,0.13904230,3.18033400,0.05172887
-2.17595001,0.13910340,3.22153400,0.07095554
-2.17590001,0.13916440,3.19391500,0.05355999
-2.17585001,0.13919490,3.19086300,0.04074221
-2.17580001,0.13916440,3.20246000,0.06225776
-2.17575001,0.13916440,3.20917400,0.04989776
-2.17570001,0.13925600,3.20551200,0.07889035
-2.17565001,0.13907290,0.08651997,0.04318369
-2.17560001,0.13895080,3.21604100,0.05676443
-2.17555001,0.13895080,3.21237800,0.07034516
-2.17550001,0.13888970,3.19147300,0.04623554
-2.17545001,0.13876770,3.21665100,0.05859554
-2.17540001,0.13867610,3.22580600,0.05981628
-2.17535001,0.13879820,3.22336500,0.06347850
-2.17530001,0.13876770,3.18033400,0.04257332
-2.17525001,0.13882870,3.20993700,0.06347850
-2.17520001,0.13879820,3.20307000,0.06912442
-2.17515001,0.13870660,3.19086300,0.05920591
-2.17510001,0.13882870,3.18094400,0.06164739
-2.17505001,0.13873710,0.09506515,0.04562517
-2.17500001,0.13861510,3.20993700,0.05432295
-2.17495001,0.13855400,3.19879700,0.06912442
-2.17490001,0.13873710,3.21787200,0.05233924
-2.17485001,0.13876770,3.19574600,0.07156590
-2.17480001,0.13876770,3.22031300,0.07278664
-2.17475001,0.13870660,3.21176800,0.05294961
-2.17470001,0.13870660,3.19269400,0.05859554
-2.17465001,0.13873710,3.22031300,0.05493332
-2.17460001,0.13892020,3.22824800,0.06286813
-2.17455001,0.13895080,3.21054700,0.04379406
-2.17450001,0.13870660,3.22519600,0.05432295
-2.17445001,0.13885920,0.09445479,0.06851406
-2.17440001,0.13901180,3.21482000,0.05294961
-2.17435001,0.13885920,3.20062900,0.03692739
-2.17430001,0.13861510,3.21115800,0.08453627
-2.17425001,0.13852350,3.19757700,0.04928739
-2.17420001,0.13864560,3.20062900,0.06103702
-2.17415001,0.13864560,3.18598000,0.04318369
-2.17410001,0.13855400,3.21176800,0.03875851
-2.17405001,0.13861510,3.22031300,0.05920591
-2.17400001,0.13864560,3.20993700,0.06042665
-2.17395001,0.13876770,3.21543000,0.05355999
-2.17390001,0.13876770,3.19391500,0.03875851
-2.17385001,0.13861510,3.21176800,0.04806665
-2.17380001,0.13864560,3.21726100,0.06530961
-2.17375001,0.13870660,3.17911300,0.08011109
-2.17370001,0.13870660,3.19269400,0.04074221
-2.17365001,0.13849300,3.19330400,0.06973480
-2.17360001,0.13837090,3.17423000,0.02899258
-2.17355001,0.13846250,3.21176800,0.05172887
-2.17350001,0.13861510,3.20246000,0.05493332
-2.17345001,0.13864560,3.19574600,0.05737480
-2.17340001,0.13867610,3.20612200,0.02960295
-2.17335001,0.13864560,3.21848200,0.05676443
-2.17330001,0.13864560,3.21298900,0.06912442
-2.17325001,0.13870660,3.18414900,0.05920591
-2.17320001,0.13864560,3.20001800,0.05111850
-2.17315001,0.13852350,3.23130000,0.06347850
-2.17310001,0.13861510,3.22824800,0.04623554
-2.17305001,0.13852350,3.21909200,0.06408887
-2.17300001,0.13843200,3.20184900,0.03814813
-2.17295001,0.13843200,3.19635600,0.03692739
-2.17290001,0.13867610,3.21420900,0.04196295
-2.17285001,0.13861510,3.18033400,0.03814813
-2.17280001,0.13867610,3.21359900,0.07400738
-2.17275001,0.13873710,3.19635600,0.04562517
-2.17270001,0.13867610,3.21482000,0.04135258
-2.17265001,0.13870660,3.23557200,0.04562517
-2.17260001,0.13867610,3.22214400,0.03509629
-2.17255001,0.13873710,3.19513500,0.04806665
-2.17250001,0.13861510,3.22519600,0.06103702
-2.17245001,0.13870660,0.09750663,0.05493332
-2.17240001,0.13870660,3.18842100,0.05615406
-2.17235001,0.13870660,3.22763800,0.07705924
-2.17230001,0.13873710,3.20856400,0.05493332
-2.17225001,0.13876770,3.19879700,0.05798517
-2.17220001,0.13892020,3.21848200,0.04501480
-2.17215001,0.13916440,3.23069000,0.06469924
-2.17210001,0.13928650,3.19269400,0.05615406
-2.17205001,0.13928650,3.22641700,0.07034516
-2.17200001,0.13916440,3.20123900,0.07156590
-2.17195001,0.13925600,3.21482000,0.06408887
-2.17190001,0.13919490,3.20612200,0.07889035
-2.17185001,0.13922540,0.10361030,0.09063997
-2.17180001,0.13913390,3.20062900,0.04867702
-2.17175001,0.13919490,3.18903200,0.07583850
-2.17170001,0.13928650,3.21420900,0.06408887
-2.17165001,0.13934750,3.19391500,0.08758812
-2.17160001,0.13946960,3.16934700,0.03936888
-2.17155001,0.13956110,3.20993700,0.06286813
-2.17150001,0.13977480,3.23435200,0.06530961
-2.17145001,0.13980530,3.19635600,0.04440443
-2.17140001,0.13989680,3.20429100,0.06973480
-2.17135001,0.13980530,3.21176800,0.06729332
-2.17130001,0.13995790,3.21115800,0.06973480
-2.17125001,0.14001890,0.10422070,0.05920591
-2.17120001,0.13995790,3.19635600,0.06912442
-2.17115001,0.13986630,3.22763800,0.06729332
-2.17110001,0.13980530,3.22275400,0.06973480
-2.17105001,0.14004940,3.19269400,0.07034516
-2.17100001,0.14017150,3.19757700,0.06042665
-2.17095001,0.14023250,3.17850300,0.06164739
-2.17090001,0.14026310,3.19818700,0.04806665
-2.17085001,0.14044620,3.19940800,0.06530961
-2.17080001,0.14069030,3.18720100,0.04562517
-2.17075001,0.14072080,3.20368100,0.05111850
-2.17070001,0.14050720,3.18903200,0.05798517
-2.17065001,0.14041570,3.19269400,0.05050813
-2.17060001,0.14053770,3.18033400,0.05981628
-2.17055001,0.14065980,3.22397500,0.06042665
-2.17050001,0.14053770,3.20612200,0.04379406
-2.17045001,0.14050720,3.20307000,0.08697775
-2.17040001,0.14056830,3.23435200,0.07766961
-2.17035001,0.14053770,3.17850300,0.05172887
-2.17030001,0.14059880,3.18155500,0.03814813
-2.17025001,0.14059880,3.19635600,0.09002960
-2.17020001,0.14072080,3.21848200,0.05981628
-2.17015001,0.14072080,3.19879700,0.06530961
-2.17010001,0.14075140,3.20673200,0.08575701
-2.17005001,0.14069030,3.20368100,0.06790368
-2.17000001,0.14053770,0.10925630,0.08209479
-2.16995001,0.14059880,3.20184900,0.05615406
-2.16990001,0.14069030,3.18353800,0.04867702
-2.16985001,0.14078190,3.21543000,0.06347850
-2.16980001,0.14081240,3.22031300,0.06408887
-2.16975001,0.14087340,3.19330400,0.05111850
-2.16970001,0.14093450,3.21787200,0.05111850
-2.16965001,0.14102600,3.19940800,0.05493332
-2.16960001,0.14108710,3.20062900,0.05676443
-2.16955001,0.14099550,3.20246000,0.05737480
-2.16950001,0.14105660,3.20993700,0.09567553
-2.16945001,0.14108710,3.20551200,0.08331553
-2.16940001,0.14114810,0.09567553,0.07644887
-2.16935001,0.14099550,3.21909200,0.06912442
-2.16930001,0.14093450,3.19757700,0.07095554
-2.16925001,0.14102600,3.17545100,0.07217628
-2.16920001,0.14114810,3.22641700,0.07278664
-2.16915001,0.14120910,3.20184900,0.04196295
-2.16910001,0.14139230,3.18720100,0.04745628
-2.16905001,0.14130070,3.21115800,0.04562517
-2.16900001,0.14133120,3.20551200,0.05920591
-2.16895001,0.14142280,3.20673200,0.04257332
-2.16890001,0.14145330,3.21543000,0.05050813
-2.16885001,0.14136170,3.20184900,0.02639851
-2.16880001,0.14139230,0.08224738,0.05294961
-2.16875001,0.14142280,3.20795300,0.04257332
-2.16870001,0.14130070,3.18353800,0.03875851
-2.16865001,0.14142280,3.21848200,0.05676443
-2.16860001,0.14145330,3.18277500,0.03265481
-2.16855001,0.14154480,3.18598000,0.06729332
-2.16850001,0.14163640,3.21970300,0.06103702
-2.16845001,0.14172800,3.17850300,0.03143407
-2.16840001,0.14160590,3.21726100,0.05432295
-2.16835001,0.14163640,3.20856400,0.08148442
-2.16830001,0.14175850,3.18536900,0.03143407
-2.16825001,0.14175850,3.18216500,0.04074221
-2.16820001,0.14151430,3.24366000,0.05050813
-2.16815001,0.14145330,3.18353800,0.04928739
-2.16810001,0.14145330,3.20917400,0.03509629
-2.16805001,0.14154480,3.19086300,0.03814813
-2.16800001,0.14157540,3.18536900,0.04867702
-2.16795001,0.14148380,3.19208400,0.05432295
-2.16790001,0.14142280,3.21237800,0.05111850
-2.16785001,0.14154480,3.18475900,0.05798517
-2.16780001,0.14169740,3.20795300,0.04989776
-2.16775001,0.14163640,3.20307000,0.08453627
-2.16770001,0.14145330,3.20612200,0.05355999
-2.16765001,0.14148380,3.23007900,0.05737480
-2.16760001,0.14160590,3.19208400,0.03631703
-2.16755001,0.14142280,0.05706961,0.01358074
-2.16750001,0.14133120,3.20368100,0.05859554
-2.16745001,0.14136170,3.20490100,0.05615406
-2.16740001,0.14145330,3.19086300,0.05111850
-2.16735001,0.14157540,3.23816600,0.08392590
-2.16730001,0.14148380,3.20184900,0.03021332
-2.16725001,0.14145330,3.20673200,0.04562517
-2.16720001,0.14157540,3.20429100,0.06530961
-2.16715001,0.14172800,3.20673200,0.05859554
-2.16710001,0.14166690,3.20001800,0.03387555
-2.16705001,0.14145330,3.21726100,0.07950072
-2.16700001,0.14154480,3.21787200,0.07583850
-2.16695001,0.14166690,0.09872738,0.07461776
-2.16690001,0.14172800,3.18598000,0.02029481
-2.16685001,0.14160590,3.16507500,0.04745628
-2.16680001,0.14163640,3.19696600,0.04196295
-2.16675001,0.14178900,3.19025200,0.06530961
-2.16670001,0.14185000,3.17606100,0.07889035
-2.16665001,0.14200260,3.20612200,0.02716147
-2.16660001,0.14197210,3.22702700,0.05233924
-2.16655001,0.14194160,3.18903200,0.04257332
-2.16650001,0.14203310,3.21237800,0.08758812
-2.16645001,0.14212470,3.20551200,0.05554369
-2.16640001,0.14209420,3.19025200,0.05554369
-2.16635001,0.14209420,3.19208400,0.06912442
-2.16630001,0.14218570,3.22946900,0.05615406
-2.16625001,0.14218570,3.20795300,0.04440443
-2.16620001,0.14212470,3.21482000,0.06530961
-2.16615001,0.14212470,3.18720100,0.05798517
-2.16610001,0.14212470,3.21115800,0.05294961
-2.16605001,0.14215520,3.17972400,0.04989776
-2.16600001,0.14224680,3.21115800,0.06530961
-2.16595001,0.14242990,3.19391500,0.07278664
-2.16590001,0.14221630,3.20795300,0.04867702
-2.16585001,0.14233830,3.19757700,0.07522812
-2.16580001,0.14227730,3.20993700,0.07400738
-2.16575001,0.14227730,3.24304900,0.11230810
-2.16570001,0.14224680,3.21054700,0.05432295
-2.16565001,0.14218570,0.10177920,0.06469924
-2.16560001,0.14224680,3.21176800,0.08148442
-2.16555001,0.14200260,3.19269400,0.06912442
-2.16550001,0.14203310,3.19574600,0.03814813
-2.16545001,0.14194160,3.23191000,0.06103702
-2.16540001,0.14194160,3.20993700,0.04989776
-2.16535001,0.14194160,3.20001800,0.03204443
-2.16530001,0.14200260,3.20001800,0.05981628
-2.16525001,0.14188060,3.20795300,0.05355999
-2.16520001,0.14172800,3.24793200,0.07827998
-2.16515001,0.14175850,3.18033400,0.05111850
-2.16510001,0.14181950,0.11597030,0.09002960
-2.16505001,0.14166690,3.20795300,0.07766961
-2.16500001,0.14160590,3.16873700,0.03875851
-2.16495001,0.14151430,3.21237800,0.06653035
-2.16490001,0.14145330,3.19086300,0.03570665
-2.16485001,0.14148380,3.20429100,0.07339702
-2.16480001,0.14157540,3.20917400,0.05920591
-2.16475001,0.14163640,3.17911300,0.05676443
-2.16470001,0.14163640,3.21848200,0.06591998
-2.16465001,0.14172800,3.22946900,0.07644887
-2.16460001,0.14166690,3.22214400,0.07705924
-2.16455001,0.14157540,3.19635600,0.07705924
-2.16450001,0.14160590,3.20993700,0.06591998
-2.16445001,0.14181950,3.20856400,0.11352890
-2.16440001,0.14169740,3.23130000,0.03875851
-2.16435001,0.14157540,3.21787200,0.04928739
-2.16430001,0.14169740,3.25037400,0.07583850
-2.16425001,0.14172800,3.18353800,0.03875851
-2.16420001,0.14185000,3.19025200,0.06530961
-2.16415001,0.14188060,3.19513500,0.03387555
-2.16410001,0.14188060,3.16141200,0.04806665
-2.16405001,0.14191110,3.21848200,0.06973480
-2.16400001,0.14206370,3.20673200,0.05737480
-2.16395001,0.14212470,3.18216500,0.03570665
-2.16390001,0.14200260,3.20307000,0.06530961
-2.16385001,0.14203310,3.18155500,0.04562517
-2.16380001,0.14203310,3.22214400,0.05737480
-2.16375001,0.14197210,3.19574600,0.05233924
-2.16370001,0.14191110,3.22092300,0.06973480
-2.16365001,0.14178900,3.20612200,0.05615406
-2.16360001,0.14185000,3.16202300,0.05493332
-2.16355001,0.14194160,3.20612200,0.05233924
-2.16350001,0.14206370,3.21970300,0.06286813
-2.16345001,0.14191110,3.19696600,0.05233924
-2.16340001,0.14178900,3.21604100,0.04318369
-2.16335001,0.14194160,3.22885800,0.07889035
-2.16330001,0.14203310,3.22336500,0.06530961
-2.16325001,0.14194160,0.08774071,0.04379406
-2.16320001,0.14172800,3.21237800,0.03692739
-2.16315001,0.14172800,3.17667200,0.03997925
-2.16310001,0.14172800,3.19208400,0.06469924
-2.16305001,0.14169740,3.24182900,0.03326517
-2.16300001,0.14172800,3.19696600,0.05615406
-2.16295001,0.14166690,3.20368100,0.02639851
-2.16290001,0.14160590,3.20612200,0.06790368
-2.16285001,0.14172800,3.19696600,0.06469924
-2.16280001,0.14178900,3.19940800,0.07583850
-2.16275001,0.14169740,3.21787200,0.06225776
-2.16270001,0.14166690,3.20673200,0.05355999
-2.16265001,0.14163640,0.11780140,0.06653035
-2.16260001,0.14157540,3.19147300,0.04745628
-2.16255001,0.14145330,3.20184900,0.04196295
-2.16250001,0.14139230,3.20612200,0.04989776
-2.16245001,0.14130070,3.18781100,0.05859554
-2.16240001,0.14127020,3.16873700,0.04623554
-2.16235001,0.14142280,3.20734300,0.06286813
-2.16230001,0.14145330,3.20856400,0.03753777
-2.16225001,0.14151430,3.19086300,0.05111850
-2.16220001,0.14154480,3.20001800,0.07522812
-2.16215001,0.14154480,3.22153400,0.05355999
-2.16210001,0.14142280,3.19635600,0.04440443
-2.16205001,0.14139230,3.21054700,0.06851406
-2.16200001,0.14139230,0.11230810,0.07217628
-2.16195001,0.14145330,3.21604100,0.03204443
-2.16190001,0.14136170,3.21359900,0.06042665
-2.16185001,0.14145330,3.19147300,0.04867702
-2.16180001,0.14133120,3.21115800,0.05355999
-2.16175001,0.14133120,3.19452500,0.04989776
-2.16170001,0.14160590,3.20246000,0.04928739
-2.16165001,0.14160590,3.18216500,0.02090518
-2.16160001,0.14151430,3.23755600,0.06790368
-2.16155001,0.14142280,3.21726100,0.07705924
-2.16150001,0.14151430,3.21115800,0.03692739
-2.16145001,0.14157540,3.18536900,0.06729332
-2.16140001,0.14148380,3.19696600,0.04562517
-2.16135001,0.14139230,3.20246000,0.02090518
-2.16130001,0.14136170,3.21237800,0.05294961
-2.16125001,0.14136170,3.20917400,0.06729332
-2.16120001,0.14139230,3.21787200,0.05554369
-2.16115001,0.14133120,3.22336500,0.04379406
-2.16110001,0.14142280,3.17056800,0.05798517
-2.16105001,0.14163640,3.21543000,0.03997925
-2.16100001,0.14163640,3.20062900,0.07583850
-2.16095001,0.14145330,3.18277500,0.06347850
-2.16090001,0.14139230,3.20734300,0.07889035
-2.16085001,0.14157540,3.23069000,0.06347850
-2.16080001,0.14163640,3.21604100,0.02960295
-2.16075001,0.14151430,3.20490100,0.05615406
-2.16070001,0.14133120,3.19391500,0.06042665
-2.16065001,0.14136170,3.20734300,0.04623554
-2.16060001,0.14136170,3.20307000,0.04867702
-2.16055001,0.14145330,3.20795300,0.06530961
-2.16050001,0.14148380,3.17911300,0.06469924
-2.16045001,0.14142280,3.19452500,0.04806665
-2.16040001,0.14145330,3.21359900,0.06469924
-2.16035001,0.14154480,3.23557200,0.04684591
-2.16030001,0.14139230,3.21237800,0.06164739
-2.16025001,0.14130070,3.22946900,0.07950072
-2.16020001,0.14130070,3.19269400,0.05554369
-2.16015001,0.14123970,0.05890072,0.03875851
-2.16010001,0.14111760,3.23191000,0.05615406
-2.16005001,0.14102600,3.18094400,0.04562517
-2.16000001,0.14093450,3.20612200,0.04501480
-2.15995001,0.14093450,3.21665100,0.06286813
-2.15990001,0.14093450,3.21298900,0.05493332
-2.15985001,0.14099550,3.20551200,0.03448591
-2.15980001,0.14090400,3.19147300,0.04257332
-2.15975001,0.14081240,3.20612200,0.06286813
-2.15970001,0.14093450,3.20368100,0.05981628
-2.15965001,0.14087340,3.18155500,0.05798517
-2.15960001,0.14084290,3.21665100,0.06164739
-2.15955001,0.14084290,0.07660146,0.04501480
-2.15950001,0.14093450,3.19086300,0.05172887
-2.15945001,0.14078190,3.22946900,0.05294961
-2.15940001,0.14065980,3.21420900,0.06469924
-2.15935001,0.14041570,3.20551200,0.02029481
-2.15930001,0.14026310,3.21420900,0.03997925
-2.15925001,0.14032410,3.21359900,0.09689627
-2.15920001,0.14035460,3.20368100,0.05493332
-2.15915001,0.14029360,3.19818700,0.05355999
-2.15910001,0.14032410,3.23435200,0.08209479
-2.15905001,0.14029360,3.16385400,0.02578814
-2.15900001,0.14041570,3.19147300,0.02838221
-2.15895001,0.14032410,3.19696600,0.05676443
-2.15890001,0.14035460,3.18842100,0.06347850
-2.15885001,0.14020200,3.19818700,0.04196295
-2.15880001,0.14020200,3.19513500,0.05355999
-2.15875001,0.14004940,3.20001800,0.06530961
-2.15870001,0.13986630,3.18781100,0.05920591
-2.15865001,0.13992740,3.20612200,0.07156590
-2.15860001,0.13980530,3.20368100,0.04196295
-2.15855001,0.13995790,3.20490100,0.06591998
-2.15850001,0.13980530,3.23877700,0.05615406
-2.15845001,0.13983580,3.16324400,0.04196295
-2.15840001,0.13980530,3.20917400,0.07034516
-2.15835001,0.13992740,3.19696600,0.05798517
-2.15830001,0.13980530,0.06988738,0.05233924
-2.15825001,0.13962220,3.21787200,0.07095554
-2.15820001,0.13959170,3.19696600,0.06591998
-2.15815001,0.13950010,3.19574600,0.03692739
-2.15810001,0.13940860,3.21665100,0.04928739
-2.15805001,0.13931700,3.19635600,0.05355999
-2.15800001,0.13916440,3.19086300,0.03204443
-2.15795001,0.13910340,3.19452500,0.05615406
-2.15790001,0.13919490,3.20062900,0.04806665
-2.15785001,0.13943910,3.21237800,0.05172887
-2.15780001,0.13925600,3.20795300,0.06347850
-2.15775001,0.13913390,3.20307000,0.04562517
-2.15770001,0.13919490,3.22519600,0.06408887
-2.15765001,0.13925600,3.20368100,0.04867702
-2.15760001,0.13928650,3.18536900,0.06225776
-2.15755001,0.13922540,3.18353800,0.04257332
-2.15750001,0.13919490,3.20612200,0.04440443
-2.15745001,0.13922540,3.19086300,0.04623554
-2.15740001,0.13913390,3.20246000,0.07889035
-2.15735001,0.13904230,3.20734300,0.04623554
-2.15730001,0.13888970,3.19940800,0.02838221
-2.15725001,0.13888970,3.20307000,0.05920591
-2.15720001,0.13907290,3.21909200,0.05798517
-2.15715001,0.13907290,3.18903200,0.06653035
-2.15710001,0.13901180,3.18659000,0.03265481
-2.15705001,0.13892020,2.85683800,0.19989620
-2.15700001,0.13898130,3.19696600,0.07766961
-2.15695001,0.13888970,3.19696600,0.05294961
-2.15690001,0.13888970,3.22519600,0.05737480
-2.15685001,0.13873710,3.19452500,0.06347850
-2.15680001,0.13873710,3.18094400,0.05111850
-2.15675001,0.13885920,3.20368100,0.06164739
-2.15670001,0.13876770,3.16995800,0.02578814
-2.15665001,0.13870660,3.19940800,0.03021332
-2.15660001,0.13858460,3.22824800,0.04623554
-2.15655001,0.13879820,3.17484000,0.04440443
-2.15650001,0.13885920,3.20429100,0.06225776
-2.15645001,0.13879820,3.22336500,0.08636738
-2.15640001,0.13870660,3.18720100,0.05676443
-2.15635001,0.13864560,3.20856400,0.07095554
-2.15630001,0.13855400,3.19635600,0.06042665
-2.15625001,0.13858460,3.18659000,0.05233924
-2.15620001,0.13855400,3.22153400,0.05233924
-2.15615001,0.13849300,3.19940800,0.03692739
-2.15610001,0.13846250,3.20856400,0.06973480
-2.15605001,0.13852350,3.21420900,0.03326517
-2.15600001,0.13849300,3.20673200,0.02517777
-2.15595001,0.13849300,3.20368100,0.07156590
-2.15590001,0.13861510,3.19574600,0.04074221
-2.15585001,0.13858460,3.21909200,0.06790368
-2.15580001,0.13846250,3.20551200,0.05676443
-2.15575001,0.13837090,3.18353800,0.04928739
-2.15570001,0.13834040,3.17239900,0.03753777
-2.15565001,0.13818780,3.18475900,0.03204443
-2.15560001,0.13824880,3.21604100,0.07339702
-2.15555001,0.13824880,3.20429100,0.04562517
-2.15550001,0.13824880,3.21726100,0.05493332
-2.15545001,0.13812680,3.21909200,0.05355999
-2.15540001,0.13815730,3.20917400,0.08087405
-2.15535001,0.13818780,3.21115800,0.04501480
-2.15530001,0.13812680,3.19696600,0.06912442
-2.15525001,0.13809630,3.19391500,0.05798517
-2.15520001,0.13803520,0.11658070,0.07950072
-2.15515001,0.13800470,3.22092300,0.05920591
-2.15510001,0.13803520,3.20734300,0.06042665
-2.15505001,0.13791310,3.19818700,0.04196295
-2.15500001,0.13791310,3.19452500,0.07095554
-2.15495001,0.13791310,3.22641700,0.06851406
-2.15490001,0.13797420,3.20246000,0.03448591
-2.15485001,0.13791310,3.22458600,0.05920591
-2.15480001,0.13791310,3.20612200,0.05172887
-2.15475001,0.13806570,3.18414900,0.05233924
-2.15470001,0.13815730,3.21298900,0.05676443
-2.15465001,0.13824880,3.20673200,0.04501480
-2.15460001,0.13818780,0.07782220,0.05050813
-2.15455001,0.13809630,3.21909200,0.03326517
-2.15450001,0.13809630,3.19879700,0.05554369
-2.15445001,0.13815730,3.21970300,0.06912442
-2.15440001,0.13812680,3.21970300,0.07644887
-2.15435001,0.13803520,3.20429100,0.05172887
-2.15430001,0.13800470,3.20795300,0.06469924
-2.15425001,0.13818780,3.17850300,0.03814813
-2.15420001,0.13827940,3.21543000,0.03997925
-2.15415001,0.13843200,3.20490100,0.06286813
-2.15410001,0.13840140,3.21848200,0.07522812
-2.15405001,0.13864560,3.17728200,0.08011109
-2.15400001,0.13864560,0.09689627,0.07400738
-2.15395001,0.13855400,3.20246000,0.04928739
-2.15390001,0.13840140,3.19208400,0.06408887
-2.15385001,0.13834040,3.21176800,0.04623554
-2.15380001,0.13837090,3.22458600,0.06790368
-2.15375001,0.13846250,3.20123900,0.02273629
-2.15370001,0.13840140,3.19879700,0.04745628
-2.15365001,0.13840140,3.21665100,0.06790368
-2.15360001,0.13849300,3.20184900,0.04806665
-2.15355001,0.13849300,3.18475900,0.03021332
-2.15350001,0.13873710,3.21298900,0.04623554
-2.15345001,0.13864560,3.19330400,0.04623554
-2.15340001,0.13876770,3.17850300,0.05676443
-2.15335001,0.13873710,3.25037400,0.06591998
-2.15330001,0.13879820,3.21298900,0.02899258
-2.15325001,0.13873710,3.21787200,0.05493332
-2.15320001,0.13855400,3.19940800,0.07278664
-2.15315001,0.13852350,3.20307000,0.03692739
-2.15310001,0.13879820,0.09811701,0.05920591
-2.15305001,0.13879820,3.20673200,0.05737480
-2.15300001,0.13892020,3.21787200,0.06164739
-2.15295001,0.13892020,3.19757700,0.04135258
-2.15290001,0.13910340,3.20062900,0.05615406
-2.15285001,0.13922540,3.19269400,0.06042665
-2.15280001,0.13919490,3.19696600,0.07766961
-2.15275001,0.13931700,3.19330400,0.04867702
-2.15270001,0.13925600,3.21359900,0.04806665
-2.15265001,0.13934750,3.21848200,0.07400738
-2.15260001,0.13928650,3.21359900,0.06851406
-2.15255001,0.13934750,3.19879700,0.03082369
-2.15250001,0.13928650,3.21543000,0.10727260
-2.15245001,0.13937800,3.21298900,0.05981628
-2.15240001,0.13940860,3.22885800,0.07156590
-2.15235001,0.13953060,3.21543000,0.05615406
-2.15230001,0.13953060,3.22641700,0.07705924
-2.15225001,0.13953060,3.19818700,0.06042665
-2.15220001,0.13974430,3.21115800,0.05737480
-2.15215001,0.13974430,3.20734300,0.06042665
-2.15210001,0.13983580,3.20062900,0.04745628
-2.15205001,0.13977480,3.20612200,0.04074221
-2.15200001,0.13965270,3.22946900,0.08453627
-2.15195001,0.13962220,3.20062900,0.06790368
-2.15190001,0.13968320,0.10116890,0.06469924
-2.15185001,0.13980530,3.20490100,0.05798517
-2.15180001,0.13980530,3.21604100,0.07034516
-2.15175001,0.14008000,3.22336500,0.05981628
-2.15170001,0.13995790,3.21237800,0.07217628
-2.15165001,0.13983580,3.22153400,0.07522812
-2.15160001,0.14001890,3.18094400,0.03875851
-2.15155001,0.14011050,3.20429100,0.04745628
-2.15150001,0.14017150,3.20551200,0.04379406
-2.15145001,0.14011050,3.21909200,0.05615406
-2.15140001,0.14001890,3.18720100,0.05172887
-2.15135001,0.13998840,3.21115800,0.03875851
-2.15130001,0.14001890,3.21054700,0.04196295
-2.15125001,0.14020200,3.18277500,0.03997925
-2.15120001,0.14008000,3.19025200,0.03875851
-2.15115001,0.14014100,3.22275400,0.05798517
-2.15110001,0.14032410,3.19208400,0.03021332
-2.15105001,0.14032410,3.22031300,0.06164739
-2.15100001,0.14032410,3.19452500,0.05920591
-2.15095001,0.14023250,3.17545100,0.07583850
-2.15090001,0.14032410,3.17850300,0.03021332
-2.15085001,0.14032410,3.20123900,0.03387555
-2.15080001,0.14032410,3.19574600,0.05355999
-2.15075001,0.14023250,3.20184900,0.04318369
-2.15070001,0.14008000,3.20673200,0.08453627
-2.15065001,0.14020200,3.19086300,0.06591998
-2.15060001,0.14035460,0.03372295,-0.00625629
-2.15055001,0.14023250,3.20551200,0.06408887
